county,date,state,vaccination_pct
Lucas,2021-04-04,Iowa,17.7
Lyon,2021-04-04,Iowa,18.0
Madison,2021-04-04,Iowa,18.9
Mahaska,2021-04-04,Iowa,16.8
Marion,2021-04-04,Iowa,22.1
Marshall,2021-04-04,Iowa,21.0
Mills,2021-04-04,Iowa,20.7
Mitchell,2021-04-04,Iowa,19.3
Monona,2021-04-04,Iowa,19.3
Monroe,2021-04-04,Iowa,21.3
Montgomery,2021-04-04,Iowa,20.5
Muscatine,2021-04-04,Iowa,20.2
O'Brien,2021-04-04,Iowa,23.0
Osceola,2021-04-04,Iowa,19.5
Page,2021-04-04,Iowa,21.9
Palo Alto,2021-04-04,Iowa,21.6
Plymouth,2021-04-04,Iowa,26.7
Pocahontas,2021-04-04,Iowa,20.9
Polk,2021-04-04,Iowa,17.6
Pottawattamie,2021-04-04,Iowa,19.0
Poweshiek,2021-04-04,Iowa,21.0
Ringgold,2021-04-04,Iowa,25.4
Sac,2021-04-04,Iowa,25.7
Scott,2021-04-04,Iowa,21.2
Shelby,2021-04-04,Iowa,25.7
Sioux,2021-04-04,Iowa,18.2
Story,2021-04-04,Iowa,17.4
Tama,2021-04-04,Iowa,26.4
Taylor,2021-04-04,Iowa,23.5
Union,2021-04-04,Iowa,18.0
Van Buren,2021-04-04,Iowa,15.1
Wapello,2021-04-04,Iowa,18.5
Warren,2021-04-04,Iowa,18.7
Washington,2021-04-04,Iowa,21.2
Wayne,2021-04-04,Iowa,17.5
Webster,2021-04-04,Iowa,21.5
Winnebago,2021-04-04,Iowa,18.8
Winneshiek,2021-04-04,Iowa,19.3
Woodbury,2021-04-04,Iowa,21.0
Worth,2021-04-04,Iowa,19.6
Wright,2021-04-04,Iowa,24.6
Allen,2021-04-04,Kansas,17.9
Anderson,2021-04-04,Kansas,16.8
Atchison,2021-04-04,Kansas,16.0
Barber,2021-04-04,Kansas,27.6
Barton,2021-04-04,Kansas,18.9
Bourbon,2021-04-04,Kansas,13.7
Brown,2021-04-04,Kansas,26.5
Butler,2021-04-04,Kansas,14.3
Chase,2021-04-04,Kansas,22.4
Chautauqua,2021-04-04,Kansas,23.2
Cherokee,2021-04-04,Kansas,17.0
Cheyenne,2021-04-04,Kansas,24.2
Clark,2021-04-04,Kansas,26.8
Clay,2021-04-04,Kansas,22.6
Cloud,2021-04-04,Kansas,20.0
Coffey,2021-04-04,Kansas,19.4
Comanche,2021-04-04,Kansas,29.9
Cowley,2021-04-04,Kansas,18.7
Crawford,2021-04-04,Kansas,16.6
Decatur,2021-04-04,Kansas,21.4
Dickinson,2021-04-04,Kansas,21.8
Doniphan,2021-04-04,Kansas,18.3
Douglas,2021-04-04,Kansas,20.7
Edwards,2021-04-04,Kansas,22.6
Elk,2021-04-04,Kansas,15.1
Ellis,2021-04-04,Kansas,19.8
Ellsworth,2021-04-04,Kansas,24.9
Finney,2021-04-04,Kansas,10.9
Ford,2021-04-04,Kansas,14.9
Franklin,2021-04-04,Kansas,16.5
Geary,2021-04-04,Kansas,14.1
Gove,2021-04-04,Kansas,30.3
Graham,2021-04-04,Kansas,31.0
Grant,2021-04-04,Kansas,19.3
Gray,2021-04-04,Kansas,19.1
Greeley,2021-04-04,Kansas,30.2
Greenwood,2021-04-04,Kansas,21.4
Hamilton,2021-04-04,Kansas,17.3
Harper,2021-04-04,Kansas,19.6
Harvey,2021-04-04,Kansas,18.0
Haskell,2021-04-04,Kansas,20.5
Hodgeman,2021-04-04,Kansas,26.8
Jackson,2021-04-04,Kansas,26.2
Jefferson,2021-04-04,Kansas,20.7
Jewell,2021-04-04,Kansas,24.0
Johnson,2021-04-04,Kansas,21.3
Kearny,2021-04-04,Kansas,24.9
Kingman,2021-04-04,Kansas,23.2
Kiowa,2021-04-04,Kansas,25.7
Labette,2021-04-04,Kansas,19.7
Lane,2021-04-04,Kansas,25.1
Leavenworth,2021-04-04,Kansas,21.7
Lincoln,2021-04-04,Kansas,21.5
Linn,2021-04-04,Kansas,14.3
Logan,2021-04-04,Kansas,25.7
Lyon,2021-04-04,Kansas,23.6
Marion,2021-04-04,Kansas,20.9
Marshall,2021-04-04,Kansas,21.2
McPherson,2021-04-04,Kansas,22.7
Meade,2021-04-04,Kansas,21.3
Miami,2021-04-04,Kansas,18.1
Mitchell,2021-04-04,Kansas,23.4
Montgomery,2021-04-04,Kansas,16.6
Morris,2021-04-04,Kansas,23.6
Morton,2021-04-04,Kansas,15.0
Nemaha,2021-04-04,Kansas,23.9
Neosho,2021-04-04,Kansas,11.4
Ness,2021-04-04,Kansas,25.6
Norton,2021-04-04,Kansas,27.3
Osage,2021-04-04,Kansas,18.9
Osborne,2021-04-04,Kansas,23.9
Ottawa,2021-04-04,Kansas,19.3
Pawnee,2021-04-04,Kansas,28.1
Phillips,2021-04-04,Kansas,21.9
Pottawatomie,2021-04-04,Kansas,14.5
Pratt,2021-04-04,Kansas,22.6
Rawlins,2021-04-04,Kansas,21.7
Reno,2021-04-04,Kansas,18.1
Republic,2021-04-04,Kansas,23.9
Rice,2021-04-04,Kansas,14.5
Riley,2021-04-04,Kansas,13.9
Rooks,2021-04-04,Kansas,23.7
Rush,2021-04-04,Kansas,23.7
Russell,2021-04-04,Kansas,20.0
Saline,2021-04-04,Kansas,16.5
Scott,2021-04-04,Kansas,22.8
Sedgwick,2021-04-04,Kansas,11.7
Seward,2021-04-04,Kansas,14.0
Shawnee,2021-04-04,Kansas,22.2
Sheridan,2021-04-04,Kansas,23.2
Sherman,2021-04-04,Kansas,19.3
Smith,2021-04-04,Kansas,26.2
Stafford,2021-04-04,Kansas,23.8
Stanton,2021-04-04,Kansas,23.9
Stevens,2021-04-04,Kansas,13.2
Sumner,2021-04-04,Kansas,16.3
Thomas,2021-04-04,Kansas,20.0
Trego,2021-04-04,Kansas,23.7
Wabaunsee,2021-04-04,Kansas,18.3
Wallace,2021-04-04,Kansas,20.0
Washington,2021-04-04,Kansas,22.0
Wichita,2021-04-04,Kansas,28.8
Wilson,2021-04-04,Kansas,18.9
Woodson,2021-04-04,Kansas,18.3
Wyandotte,2021-04-04,Kansas,12.5
Adair,2021-04-04,Kentucky,12.9
Allen,2021-04-04,Kentucky,17.1
Anderson,2021-04-04,Kentucky,19.3
Ballard,2021-04-04,Kentucky,11.6
Barren,2021-04-04,Kentucky,17.6
Bath,2021-04-04,Kentucky,18.9
Bell,2021-04-04,Kentucky,17.9
Boone,2021-04-04,Kentucky,16.6
Bourbon,2021-04-04,Kentucky,20.0
Boyd,2021-04-04,Kentucky,17.1
Boyle,2021-04-04,Kentucky,20.0
Bracken,2021-04-04,Kentucky,19.0
Breathitt,2021-04-04,Kentucky,17.7
Breckinridge,2021-04-04,Kentucky,15.0
Bullitt,2021-04-04,Kentucky,13.5
Butler,2021-04-04,Kentucky,18.2
Caldwell,2021-04-04,Kentucky,19.1
Calloway,2021-04-04,Kentucky,13.5
Campbell,2021-04-04,Kentucky,20.5
Carlisle,2021-04-04,Kentucky,14.0
Carroll,2021-04-04,Kentucky,19.8
Carter,2021-04-04,Kentucky,16.6
Casey,2021-04-04,Kentucky,10.8
Christian,2021-04-04,Kentucky,8.9
Clark,2021-04-04,Kentucky,18.7
Clay,2021-04-04,Kentucky,13.6
Clinton,2021-04-04,Kentucky,15.4
Crittenden,2021-04-04,Kentucky,14.7
Cumberland,2021-04-04,Kentucky,16.3
Daviess,2021-04-04,Kentucky,21.6
Edmonson,2021-04-04,Kentucky,16.7
Elliott,2021-04-04,Kentucky,11.2
Estill,2021-04-04,Kentucky,17.0
Fayette,2021-04-04,Kentucky,27.1
Fleming,2021-04-04,Kentucky,19.5
Floyd,2021-04-04,Kentucky,24.4
Franklin,2021-04-04,Kentucky,24.9
Fulton,2021-04-04,Kentucky,15.5
Gallatin,2021-04-04,Kentucky,14.9
Garrard,2021-04-04,Kentucky,16.8
Grant,2021-04-04,Kentucky,13.9
Graves,2021-04-04,Kentucky,13.8
Grayson,2021-04-04,Kentucky,17.4
Green,2021-04-04,Kentucky,14.8
Greenup,2021-04-04,Kentucky,17.7
Hancock,2021-04-04,Kentucky,25.2
Hardin,2021-04-04,Kentucky,18.7
Harlan,2021-04-04,Kentucky,16.1
Harrison,2021-04-04,Kentucky,21.1
Hart,2021-04-04,Kentucky,12.3
Henderson,2021-04-04,Kentucky,15.7
Henry,2021-04-04,Kentucky,19.0
Hickman,2021-04-04,Kentucky,12.9
Hopkins,2021-04-04,Kentucky,20.6
Jackson,2021-04-04,Kentucky,12.6
Jefferson,2021-04-04,Kentucky,19.4
Jessamine,2021-04-04,Kentucky,19.7
Johnson,2021-04-04,Kentucky,19.2
Kenton,2021-04-04,Kentucky,19.3
Knott,2021-04-04,Kentucky,21.0
Knox,2021-04-04,Kentucky,14.3
Larue,2021-04-04,Kentucky,14.9
Laurel,2021-04-04,Kentucky,15.3
Lawrence,2021-04-04,Kentucky,18.5
Lee,2021-04-04,Kentucky,13.6
Leslie,2021-04-04,Kentucky,21.8
Letcher,2021-04-04,Kentucky,25.2
Lewis,2021-04-04,Kentucky,11.1
Lincoln,2021-04-04,Kentucky,13.0
Livingston,2021-04-04,Kentucky,16.8
Logan,2021-04-04,Kentucky,18.4
Lyon,2021-04-04,Kentucky,23.4
Madison,2021-04-04,Kentucky,17.5
Magoffin,2021-04-04,Kentucky,20.2
Marion,2021-04-04,Kentucky,16.1
Marshall,2021-04-04,Kentucky,18.5
Martin,2021-04-04,Kentucky,18.4
Mason,2021-04-04,Kentucky,21.2
McCracken,2021-04-04,Kentucky,18.3
McCreary,2021-04-04,Kentucky,12.0
McLean,2021-04-04,Kentucky,22.1
Meade,2021-04-04,Kentucky,13.2
Menifee,2021-04-04,Kentucky,16.9
Mercer,2021-04-04,Kentucky,17.2
Metcalfe,2021-04-04,Kentucky,14.4
Monroe,2021-04-04,Kentucky,19.7
Montgomery,2021-04-04,Kentucky,17.1
Morgan,2021-04-04,Kentucky,15.9
Muhlenberg,2021-04-04,Kentucky,19.4
Nelson,2021-04-04,Kentucky,16.7
Nicholas,2021-04-04,Kentucky,24.6
Ohio,2021-04-04,Kentucky,14.6
Oldham,2021-04-04,Kentucky,18.3
Owen,2021-04-04,Kentucky,15.2
Owsley,2021-04-04,Kentucky,17.3
Pendleton,2021-04-04,Kentucky,16.1
Perry,2021-04-04,Kentucky,26.6
Pike,2021-04-04,Kentucky,27.6
Powell,2021-04-04,Kentucky,19.5
Pulaski,2021-04-04,Kentucky,15.3
Robertson,2021-04-04,Kentucky,18.9
Rockcastle,2021-04-04,Kentucky,12.7
Rowan,2021-04-04,Kentucky,19.9
Russell,2021-04-04,Kentucky,17.7
Scott,2021-04-04,Kentucky,21.3
Shelby,2021-04-04,Kentucky,14.6
Simpson,2021-04-04,Kentucky,17.3
Spencer,2021-04-04,Kentucky,8.2
Taylor,2021-04-04,Kentucky,14.2
Todd,2021-04-04,Kentucky,12.6
Trigg,2021-04-04,Kentucky,19.7
Trimble,2021-04-04,Kentucky,13.6
Union,2021-04-04,Kentucky,13.1
Warren,2021-04-04,Kentucky,18.3
Washington,2021-04-04,Kentucky,17.5
Wayne,2021-04-04,Kentucky,10.9
Webster,2021-04-04,Kentucky,16.8
Whitley,2021-04-04,Kentucky,18.0
Wolfe,2021-04-04,Kentucky,19.3
Woodford,2021-04-04,Kentucky,28.5
Acadia,2021-04-04,Louisiana,14.9
Allen,2021-04-04,Louisiana,10.8
Ascension,2021-04-04,Louisiana,15.3
Assumption,2021-04-04,Louisiana,14.7
Avoyelles,2021-04-04,Louisiana,12.2
Beauregard,2021-04-04,Louisiana,9.7
Bienville,2021-04-04,Louisiana,18.0
Bossier,2021-04-04,Louisiana,16.2
Caddo,2021-04-04,Louisiana,19.1
Calcasieu,2021-04-04,Louisiana,13.2
Caldwell,2021-04-04,Louisiana,15.9
Cameron,2021-04-04,Louisiana,6.0
Catahoula,2021-04-04,Louisiana,13.8
Claiborne,2021-04-04,Louisiana,13.4
Concordia,2021-04-04,Louisiana,10.8
De Soto,2021-04-04,Louisiana,14.9
East Baton Rouge,2021-04-04,Louisiana,19.4
East Carroll,2021-04-04,Louisiana,19.9
East Feliciana,2021-04-04,Louisiana,13.7
Evangeline,2021-04-04,Louisiana,12.0
Franklin,2021-04-04,Louisiana,14.3
Grant,2021-04-04,Louisiana,15.4
Iberia,2021-04-04,Louisiana,13.1
Iberville,2021-04-04,Louisiana,15.9
Jackson,2021-04-04,Louisiana,15.0
Jefferson,2021-04-04,Louisiana,22.5
Jefferson Davis,2021-04-04,Louisiana,11.4
Lafayette,2021-04-04,Louisiana,15.0
Lafourche,2021-04-04,Louisiana,14.9
LaSalle,2021-04-04,Louisiana,13.9
Lincoln,2021-04-04,Louisiana,16.7
Livingston,2021-04-04,Louisiana,11.8
Madison,2021-04-04,Louisiana,13.1
Morehouse,2021-04-04,Louisiana,16.5
Natchitoches,2021-04-04,Louisiana,13.8
Orleans,2021-04-04,Louisiana,24.6
Ouachita,2021-04-04,Louisiana,15.5
Plaquemines,2021-04-04,Louisiana,20.5
Pointe Coupee,2021-04-04,Louisiana,19.3
Rapides,2021-04-04,Louisiana,17.2
Red River,2021-04-04,Louisiana,14.0
Richland,2021-04-04,Louisiana,17.7
Sabine,2021-04-04,Louisiana,11.2
St. Bernard,2021-04-04,Louisiana,13.8
St. Charles,2021-04-04,Louisiana,19.9
St. Helena,2021-04-04,Louisiana,10.5
St. James,2021-04-04,Louisiana,14.4
St. John the Baptist,2021-04-04,Louisiana,16.8
St. Landry,2021-04-04,Louisiana,13.9
St. Martin,2021-04-04,Louisiana,11.2
St. Mary,2021-04-04,Louisiana,15.4
St. Tammany,2021-04-04,Louisiana,21.8
Tangipahoa,2021-04-04,Louisiana,15.8
Tensas,2021-04-04,Louisiana,22.9
Terrebonne,2021-04-04,Louisiana,15.4
Union,2021-04-04,Louisiana,17.3
Vermilion,2021-04-04,Louisiana,10.1
Vernon,2021-04-04,Louisiana,9.9
Washington,2021-04-04,Louisiana,14.9
Webster,2021-04-04,Louisiana,15.0
West Baton Rouge,2021-04-04,Louisiana,15.3
West Carroll,2021-04-04,Louisiana,22.0
West Feliciana,2021-04-04,Louisiana,30.9
Winn,2021-04-04,Louisiana,16.6
Androscoggin,2021-04-04,Maine,16.4
Aroostook,2021-04-04,Maine,26.6
Cumberland,2021-04-04,Maine,24.0
Franklin,2021-04-04,Maine,18.4
Hancock,2021-04-04,Maine,24.8
Kennebec,2021-04-04,Maine,18.8
Knox,2021-04-04,Maine,24.4
Lincoln,2021-04-04,Maine,25.8
Oxford,2021-04-04,Maine,17.9
Penobscot,2021-04-04,Maine,22.1
Piscataquis,2021-04-04,Maine,21.9
Sagadahoc,2021-04-04,Maine,24.2
Somerset,2021-04-04,Maine,18.5
Waldo,2021-04-04,Maine,20.4
Washington,2021-04-04,Maine,31.4
York,2021-04-04,Maine,20.7
Allegany,2021-04-04,Maryland,18.5
Anne Arundel,2021-04-04,Maryland,20.1
Baltimore,2021-04-04,Maryland,20.4
Baltimore,2021-04-04,Maryland,16.6
Calvert,2021-04-04,Maryland,19.1
Caroline,2021-04-04,Maryland,20.0
Carroll,2021-04-04,Maryland,21.5
Cecil,2021-04-04,Maryland,17.3
Charles,2021-04-04,Maryland,14.2
Dorchester,2021-04-04,Maryland,20.6
Frederick,2021-04-04,Maryland,21.1
Garrett,2021-04-04,Maryland,19.7
Harford,2021-04-04,Maryland,19.8
Howard,2021-04-04,Maryland,23.8
Kent,2021-04-04,Maryland,25.2
Montgomery,2021-04-04,Maryland,22.7
Prince George's,2021-04-04,Maryland,14.2
Queen Anne's,2021-04-04,Maryland,20.6
Somerset,2021-04-04,Maryland,14.8
St. Mary's,2021-04-04,Maryland,18.3
Talbot,2021-04-04,Maryland,28.5
Washington,2021-04-04,Maryland,19.2
Wicomico,2021-04-04,Maryland,18.7
Worcester,2021-04-04,Maryland,25.4
Barnstable,2021-04-04,Massachusetts,2.3
Berkshire,2021-04-04,Massachusetts,19.5
Bristol,2021-04-04,Massachusetts,16.7
Dukes,2021-04-04,Massachusetts,1.3
Essex,2021-04-04,Massachusetts,21.6
Franklin,2021-04-04,Massachusetts,21.3
Hampden,2021-04-04,Massachusetts,16.8
Hampshire,2021-04-04,Massachusetts,18.9
Middlesex,2021-04-04,Massachusetts,19.7
Nantucket,2021-04-04,Massachusetts,0.4
Norfolk,2021-04-04,Massachusetts,21.5
Plymouth,2021-04-04,Massachusetts,19.5
Suffolk,2021-04-04,Massachusetts,17.7
Worcester,2021-04-04,Massachusetts,17.5
Alcona,2021-04-04,Michigan,31.2
Alger,2021-04-04,Michigan,31.8
Allegan,2021-04-04,Michigan,16.3
Alpena,2021-04-04,Michigan,24.2
Antrim,2021-04-04,Michigan,24.2
Arenac,2021-04-04,Michigan,21.8
Baraga,2021-04-04,Michigan,27.0
Barry,2021-04-04,Michigan,16.9
Bay,2021-04-04,Michigan,21.4
Benzie,2021-04-04,Michigan,25.5
Berrien,2021-04-04,Michigan,18.5
Branch,2021-04-04,Michigan,17.8
Calhoun,2021-04-04,Michigan,18.1
Cass,2021-04-04,Michigan,13.2
Charlevoix,2021-04-04,Michigan,28.2
Cheboygan,2021-04-04,Michigan,20.0
Chippewa,2021-04-04,Michigan,33.6
Clare,2021-04-04,Michigan,19.9
Clinton,2021-04-04,Michigan,18.6
Crawford,2021-04-04,Michigan,17.7
Delta,2021-04-04,Michigan,26.7
Dickinson,2021-04-04,Michigan,28.9
Eaton,2021-04-04,Michigan,18.3
Emmet,2021-04-04,Michigan,29.5
Genesee,2021-04-04,Michigan,15.8
Gladwin,2021-04-04,Michigan,18.9
Gogebic,2021-04-04,Michigan,28.8
Grand Traverse,2021-04-04,Michigan,27.9
Gratiot,2021-04-04,Michigan,17.9
Hillsdale,2021-04-04,Michigan,15.8
Houghton,2021-04-04,Michigan,18.4
Huron,2021-04-04,Michigan,20.8
Ingham,2021-04-04,Michigan,17.2
Ionia,2021-04-04,Michigan,16.0
Iosco,2021-04-04,Michigan,24.1
Iron,2021-04-04,Michigan,26.7
Isabella,2021-04-04,Michigan,14.1
Jackson,2021-04-04,Michigan,19.5
Kalamazoo,2021-04-04,Michigan,20.9
Kalkaska,2021-04-04,Michigan,19.7
Kent,2021-04-04,Michigan,19.5
Keweenaw,2021-04-04,Michigan,27.4
Lake,2021-04-04,Michigan,17.4
Lapeer,2021-04-04,Michigan,13.7
Leelanau,2021-04-04,Michigan,37.5
Lenawee,2021-04-04,Michigan,17.7
Livingston,2021-04-04,Michigan,16.6
Luce,2021-04-04,Michigan,21.7
Mackinac,2021-04-04,Michigan,30.3
Macomb,2021-04-04,Michigan,17.1
Manistee,2021-04-04,Michigan,21.2
Marquette,2021-04-04,Michigan,26.4
Mason,2021-04-04,Michigan,22.2
Mecosta,2021-04-04,Michigan,14.6
Menominee,2021-04-04,Michigan,26.8
Midland,2021-04-04,Michigan,20.7
Missaukee,2021-04-04,Michigan,17.1
Monroe,2021-04-04,Michigan,13.2
Montcalm,2021-04-04,Michigan,13.7
Montmorency,2021-04-04,Michigan,22.7
Muskegon,2021-04-04,Michigan,19.7
Newaygo,2021-04-04,Michigan,14.3
Oakland,2021-04-04,Michigan,18.9
Oceana,2021-04-04,Michigan,16.8
Ogemaw,2021-04-04,Michigan,18.2
Ontonagon,2021-04-04,Michigan,32.5
Osceola,2021-04-04,Michigan,14.5
Oscoda,2021-04-04,Michigan,16.8
Otsego,2021-04-04,Michigan,21.4
Ottawa,2021-04-04,Michigan,18.8
Presque Isle,2021-04-04,Michigan,29.2
Roscommon,2021-04-04,Michigan,23.4
Saginaw,2021-04-04,Michigan,21.0
Sanilac,2021-04-04,Michigan,16.3
Schoolcraft,2021-04-04,Michigan,21.7
Shiawassee,2021-04-04,Michigan,15.1
St. Clair,2021-04-04,Michigan,14.5
St. Joseph,2021-04-04,Michigan,15.0
Tuscola,2021-04-04,Michigan,15.6
Van Buren,2021-04-04,Michigan,16.9
Washtenaw,2021-04-04,Michigan,21.7
Wayne,2021-04-04,Michigan,15.2
Wexford,2021-04-04,Michigan,16.9
Aitkin,2021-04-04,Minnesota,29.7
Anoka,2021-04-04,Minnesota,15.2
Becker,2021-04-04,Minnesota,28.8
Beltrami,2021-04-04,Minnesota,26.3
Benton,2021-04-04,Minnesota,13.6
Big Stone,2021-04-04,Minnesota,35.2
Blue Earth,2021-04-04,Minnesota,20.9
Brown,2021-04-04,Minnesota,26.3
Carlton,2021-04-04,Minnesota,28.7
Carver,2021-04-04,Minnesota,17.3
Cass,2021-04-04,Minnesota,22.8
Chippewa,2021-04-04,Minnesota,24.0
Chisago,2021-04-04,Minnesota,17.5
Clay,2021-04-04,Minnesota,16.3
Clearwater,2021-04-04,Minnesota,22.7
Cook,2021-04-04,Minnesota,42.9
Cottonwood,2021-04-04,Minnesota,25.9
Crow Wing,2021-04-04,Minnesota,23.2
Dakota,2021-04-04,Minnesota,18.9
Dodge,2021-04-04,Minnesota,23.4
Douglas,2021-04-04,Minnesota,26.2
Faribault,2021-04-04,Minnesota,22.9
Fillmore,2021-04-04,Minnesota,29.4
Freeborn,2021-04-04,Minnesota,21.2
Goodhue,2021-04-04,Minnesota,24.5
Grant,2021-04-04,Minnesota,26.8
Hennepin,2021-04-04,Minnesota,19.9
Houston,2021-04-04,Minnesota,17.8
Hubbard,2021-04-04,Minnesota,21.2
Isanti,2021-04-04,Minnesota,12.3
Itasca,2021-04-04,Minnesota,24.5
Jackson,2021-04-04,Minnesota,21.8
Kanabec,2021-04-04,Minnesota,17.6
Kandiyohi,2021-04-04,Minnesota,20.2
Kittson,2021-04-04,Minnesota,25.6
Koochiching,2021-04-04,Minnesota,24.5
Lac qui Parle,2021-04-04,Minnesota,32.3
Lake,2021-04-04,Minnesota,25.7
Lake of the Woods,2021-04-04,Minnesota,27.9
Le Sueur,2021-04-04,Minnesota,17.4
Lincoln,2021-04-04,Minnesota,25.2
Lyon,2021-04-04,Minnesota,22.6
Mahnomen,2021-04-04,Minnesota,38.4
Marshall,2021-04-04,Minnesota,19.1
Martin,2021-04-04,Minnesota,25.2
McLeod,2021-04-04,Minnesota,19.9
Meeker,2021-04-04,Minnesota,19.0
Mille Lacs,2021-04-04,Minnesota,20.9
Morrison,2021-04-04,Minnesota,20.3
Mower,2021-04-04,Minnesota,21.7
Murray,2021-04-04,Minnesota,25.6
Nicollet,2021-04-04,Minnesota,22.9
Nobles,2021-04-04,Minnesota,28.4
Norman,2021-04-04,Minnesota,30.9
Olmsted,2021-04-04,Minnesota,31.9
Otter Tail,2021-04-04,Minnesota,22.1
Pennington,2021-04-04,Minnesota,19.0
Pine,2021-04-04,Minnesota,18.9
Pipestone,2021-04-04,Minnesota,24.3
Polk,2021-04-04,Minnesota,19.3
Pope,2021-04-04,Minnesota,26.4
Ramsey,2021-04-04,Minnesota,19.1
Red Lake,2021-04-04,Minnesota,23.0
Redwood,2021-04-04,Minnesota,22.4
Renville,2021-04-04,Minnesota,23.5
Rice,2021-04-04,Minnesota,21.2
Rock,2021-04-04,Minnesota,23.7
Roseau,2021-04-04,Minnesota,18.7
Scott,2021-04-04,Minnesota,17.0
Sherburne,2021-04-04,Minnesota,12.5
Sibley,2021-04-04,Minnesota,17.7
St. Louis,2021-04-04,Minnesota,27.3
Stearns,2021-04-04,Minnesota,19.8
Steele,2021-04-04,Minnesota,18.1
Stevens,2021-04-04,Minnesota,21.8
Swift,2021-04-04,Minnesota,26.4
Todd,2021-04-04,Minnesota,17.8
Traverse,2021-04-04,Minnesota,31.1
Wabasha,2021-04-04,Minnesota,30.3
Wadena,2021-04-04,Minnesota,21.9
Waseca,2021-04-04,Minnesota,19.8
Washington,2021-04-04,Minnesota,19.7
Watonwan,2021-04-04,Minnesota,20.1
Wilkin,2021-04-04,Minnesota,15.5
Winona,2021-04-04,Minnesota,24.2
Wright,2021-04-04,Minnesota,15.1
Yellow Medicine,2021-04-04,Minnesota,28.4
Adams,2021-04-04,Mississippi,17.8
Alcorn,2021-04-04,Mississippi,14.5
Amite,2021-04-04,Mississippi,13.0
Attala,2021-04-04,Mississippi,17.5
Benton,2021-04-04,Mississippi,13.4
Bolivar,2021-04-04,Mississippi,18.9
Calhoun,2021-04-04,Mississippi,13.3
Carroll,2021-04-04,Mississippi,12.9
Chickasaw,2021-04-04,Mississippi,14.7
Choctaw,2021-04-04,Mississippi,11.4
Claiborne,2021-04-04,Mississippi,15.2
Clarke,2021-04-04,Mississippi,18.1
Clay,2021-04-04,Mississippi,15.9
Coahoma,2021-04-04,Mississippi,14.1
Copiah,2021-04-04,Mississippi,15.8
Covington,2021-04-04,Mississippi,17.0
DeSoto,2021-04-04,Mississippi,14.0
Forrest,2021-04-04,Mississippi,14.2
Franklin,2021-04-04,Mississippi,14.8
George,2021-04-04,Mississippi,14.6
Greene,2021-04-04,Mississippi,10.4
Grenada,2021-04-04,Mississippi,17.1
Hancock,2021-04-04,Mississippi,14.6
Harrison,2021-04-04,Mississippi,17.9
Hinds,2021-04-04,Mississippi,20.2
Holmes,2021-04-04,Mississippi,16.1
Humphreys,2021-04-04,Mississippi,13.7
Issaquena,2021-04-04,Mississippi,7.2
Itawamba,2021-04-04,Mississippi,13.8
Jackson,2021-04-04,Mississippi,15.2
Jasper,2021-04-04,Mississippi,16.7
Jefferson,2021-04-04,Mississippi,20.2
Jefferson Davis,2021-04-04,Mississippi,15.6
Jones,2021-04-04,Mississippi,15.6
Kemper,2021-04-04,Mississippi,13.9
Lafayette,2021-04-04,Mississippi,21.8
Lamar,2021-04-04,Mississippi,22.4
Lauderdale,2021-04-04,Mississippi,18.1
Lawrence,2021-04-04,Mississippi,23.1
Leake,2021-04-04,Mississippi,15.2
Lee,2021-04-04,Mississippi,15.4
Leflore,2021-04-04,Mississippi,17.4
Lincoln,2021-04-04,Mississippi,14.4
Lowndes,2021-04-04,Mississippi,18.1
Madison,2021-04-04,Mississippi,25.6
Marion,2021-04-04,Mississippi,14.7
Marshall,2021-04-04,Mississippi,13.0
Monroe,2021-04-04,Mississippi,16.7
Montgomery,2021-04-04,Mississippi,17.1
Neshoba,2021-04-04,Mississippi,13.1
Newton,2021-04-04,Mississippi,16.8
Noxubee,2021-04-04,Mississippi,18.7
Oktibbeha,2021-04-04,Mississippi,15.4
Panola,2021-04-04,Mississippi,14.8
Pearl River,2021-04-04,Mississippi,15.0
Perry,2021-04-04,Mississippi,14.5
Pike,2021-04-04,Mississippi,15.2
Pontotoc,2021-04-04,Mississippi,15.2
Prentiss,2021-04-04,Mississippi,14.7
Quitman,2021-04-04,Mississippi,12.5
Rankin,2021-04-04,Mississippi,18.9
Scott,2021-04-04,Mississippi,16.7
Sharkey,2021-04-04,Mississippi,16.1
Simpson,2021-04-04,Mississippi,15.9
Smith,2021-04-04,Mississippi,11.7
Stone,2021-04-04,Mississippi,16.9
Sunflower,2021-04-04,Mississippi,13.1
Tallahatchie,2021-04-04,Mississippi,11.6
Tate,2021-04-04,Mississippi,12.5
Tippah,2021-04-04,Mississippi,13.2
Tishomingo,2021-04-04,Mississippi,14.4
Tunica,2021-04-04,Mississippi,12.8
Union,2021-04-04,Mississippi,12.8
Walthall,2021-04-04,Mississippi,13.1
Warren,2021-04-04,Mississippi,17.5
Washington,2021-04-04,Mississippi,14.3
Wayne,2021-04-04,Mississippi,12.4
Webster,2021-04-04,Mississippi,17.2
Wilkinson,2021-04-04,Mississippi,21.0
Winston,2021-04-04,Mississippi,15.5
Yalobusha,2021-04-04,Mississippi,20.2
Yazoo,2021-04-04,Mississippi,13.7
Adair,2021-04-04,Missouri,20.3
Andrew,2021-04-04,Missouri,14.9
Atchison,2021-04-04,Missouri,28.7
Audrain,2021-04-04,Missouri,15.1
Barry,2021-04-04,Missouri,13.4
Barton,2021-04-04,Missouri,10.8
